TickSpotters_ID,SpeciesID_Correct,StageID_Correct_Y_or_N,Corrected_Species_ID,Corrected_Sex,Corrected_Stage_ID,Feeding-time_days,TickSpotter_Response_SpeciesID,TickSpotter_Response_StageID,Date_Found,Found_on,Person_Age,Person_Sex,Pet_Type,State_Country,Zip_code
9994,N,Y,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,7,I don't know,Adult,2/28/15,Loose and wandering,,,,Florida,34208
9999,N,N,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,1,American Dog tick (Dermacentor variabilis),I don't know,2/28/15,On a person,,,,Minnesota,55070
9997,N,N,Not a tick_unknown,Unknown,Unknown,N/A,I don't know,Larva,2/28/15,Loose and wandering,,,,California,92336
10005,Y,N,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1,Western-Blacklegged tick (Ixodes pacificus),I don't know,3/1/15,On a pet,,,,Oregon,97206
10003,N,N,Beetle,Unknown,Unknown,N/A,I don't know,I don't know,3/1/15,Loose and wandering,,,,South Carolina,29492
10013,N,Y,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,2,I don't know,Adult,3/2/15,On a person,,,,California,90802
10039,Y,Y,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,7,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/3/15,On a pet,,,,Arizona,85040
10011,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/3/15,On a person,,,,Washington,98232
10020,Y,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2.5,Lone Star tick (Amblyomma americanum),Nymph,3/5/15,On a person,,,,Georgia,31905
10025,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/8/15,On a person,,,,Alabama,36832
10028,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/8/15,On a person,,,,Texas,75703
10032,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/9/15,Loose and wandering,,,,California,90210
10041,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/11/15,On a person,,,,Kentucky,40515
10045,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/12/15,On a pet,,,,Pennsylvania,19312
10046,Y,Y,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/12/15,Loose and wandering,,,,Florida,32955
10049,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,3/12/15,Loose and wandering,,,,Oregon,97214
10053,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/13/15,On a person,,,,New York,10382
10059,N,N,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,2,I don't know,I don't know,3/13/15,On a person,,,,Florida,33976
10051,N,N,Brown Dog tick (Rhipicephalus sanguineus),Nymph,Nymph,0,American Dog tick (Dermacentor variabilis),I don't know,3/13/15,Loose and wandering,,,,Arizona,85128
10055,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/13/15,On a pet,,,,Idaho,83313
10064,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,I don't know,I don't know,3/14/15,On a person,,,,Mississippi,39465
10054,N,N,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,1,I don't know,I don't know,3/14/15,Loose and wandering,,,,California,95519
10077,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/14/15,On a pet,,,,Florida,33467
10058,N,N,Not a tick_unknown,Unknown,Unknown,N/A,I don't know,Nymph,3/14/15,On a pet,,,,California,92252
10056,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/15/15,On a pet,,,,Pennsylvania,15209
10068,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/15/15,On a person,,,,West Virginia,25313
10732,N,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,Adult,3/15/15,On a person,,,,Florida,32083
10085,N,Y,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,3,I don't know,Adult,3/15/15,On a person,,,,California,94937
10072,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,Adult,3/15/15,Loose and wandering,,,,Oregon,97330
10076,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,3/15/15,On a person,,,,Washington,99166
10087,N,N,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,4,I don't know,I don't know,3/15/15,On a pet,,,,Florida,33467
10065,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,American Dog tick (Dermacentor variabilis),I don't know,3/15/15,On a pet,,,,Washington,99206
10062,N,N,Carpet beetle,Unknown,Unknown,N/A,I don't know,I don't know,3/15/15,Loose and wandering,,,,Connecticut,6119
10090,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/16/15,On a person,,,,Maryland,20895
10084,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/16/15,On a person,,,,Indiana,46307
10080,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,3/16/15,On a person,,,,Ohio,43013
10098,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,I don't know,I don't know,3/16/15,On a pet,,,,Wisconsin,54174
10081,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/16/15,On a person,,,,Tennessee,37075
10093,N,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,I don't know,Adult,3/17/15,On a pet,,,,North Carolina,27703
10099,Y,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,1,Rocky Mountain Wood tick (Dermacentor andersoni),Adult,3/17/15,On a person,,,,Colorado,80517
10091,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,Adult,3/17/15,On a person,,,,Idaho,83638
10095,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/17/15,On a pet,,,,Washington,98648
10089,N,N,Not a tick_unknown,Unknown,Unknown,N/A,American Dog tick (Dermacentor variabilis),Adult,3/17/15,Loose and wandering,,,,Florida,32233
10092,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,3/17/15,Loose and wandering,,,,Florida,33314
10110,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,Adult,3/18/15,On a pet,,,,Indiana,46563
10108,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,0,Lone Star tick (Amblyomma americanum),Adult,3/18/15,On a person,,,,Illinois,62934
10117,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,I don't know,I don't know,3/18/15,On a person,,,,Virginia,22726
10106,N,N,Pacific Coast tick (Dermacentor occidentalis),Male,Adult,0,I don't know,I don't know,3/18/15,Loose and wandering,,,,California,92543
10104,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,3/18/15,Loose and wandering,,,,Idaho,83716
10107,N,N,Unknown,Unknown,Unknown,0,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/18/15,On a pet,,,,Idaho,83647
10114,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,American Dog tick (Dermacentor variabilis),Adult,3/19/15,On a person,,,,California,93657
10121,Y,Y,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/19/15,On a pet,,,,Idaho,83647
10118,N,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/19/15,On a person,,,,Virginia,23112
10111,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,4,I don't know,Adult,3/19/15,On a pet,,,,Oregon,97211
14345,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/19/15,On a person,,,,Maryland,21853
10120,N,N,Western-Blacklegged tick (Ixodes pacificus),Male,Adult,0,I don't know,I don't know,3/19/15,On a person,,,,California,94507
10115,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,3/19/15,Loose and wandering,,,,Washington,98229
10126,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,6,American Dog tick (Dermacentor variabilis),Adult,3/20/15,On a pet,,,,Virginia,24015
10151,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,I don't know,Adult,3/21/15,On a person,,,,Virginia,23185
10431,Y,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,Rocky Mountain Wood tick (Dermacentor andersoni),Adult,3/21/15,On a person,,,,Colorado,80439
10139,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/21/15,On a person,,,,Florida,32667
10132,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/21/15,On a person,,,,Virginia,23832
10155,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,1,I don't know,Adult,3/22/15,Loose and wandering,,,,Colorado,80304
10145,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,2,I don't know,Adult,3/22/15,On a person,,,,Colorado,80304
10472,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,Adult,3/22/15,On a pet,,,,Idaho,83616
10144,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,I don't know,3/22/15,On a person,,,,South Carolina,29142
10149,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,7,I don't know,I don't know,3/22/15,On a pet,,,,Indiana,47905
10143,N,N,Unknown,Unknown,Unknown,0,American Dog tick (Dermacentor variabilis),Adult,3/22/15,On a person,,,,Colorado,81611
10159,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,3/23/15,On a person,,,,Indiana,47711
10161,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,3/23/15,On a pet,,,,Georgia,30017
10176,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,3/23/15,On a person,,,,Arkansas,72712
10162,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,3.5,I don't know,Adult,3/23/15,On a person,,,,California,95073
10163,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/23/15,On a pet,,,,California,95445
10185,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1.5,I don't know,I don't know,3/23/15,On a person,,,,West Virginia,25090
10177,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,Nymph,3/23/15,On a person,,,,Maryland,20770
10175,Y,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,1.5,Lone Star tick (Amblyomma americanum),Nymph,3/23/15,On a person,,,,Alabama,35243
10168,N,N,Carpet beetle,Unknown,Unknown,N/A,I don't know,I don't know,3/23/15,Loose and wandering,,,,California,95122
13902,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,I don't know,Adult,3/24/15,On a person,,,,Texas,75855
10442,N,N,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,I don't know,I don't know,3/24/15,On a person,,,,Florida,32068
10182,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3,I don't know,I don't know,3/24/15,On a person,,,,Michigan,49015
10164,N,N,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,I don't know,I don't know,3/24/15,On a person,,,,Missouri,63648
11299,N,N,Soft tick,Unknown,Unknown,0,I don't know,Adult,3/24/15,Loose and wandering,,,,Pennsylvania,15026
10170,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/24/15,On a pet,,,,Florida,33050
10196,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,3/25/15,On a person,,,,Oklahoma,74075
10188,Y,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),I don't know,3/25/15,On a person,,,,Missouri,65305
10197,N,Y,Lone Star tick (Amblyomma americanum),Nymph,Nymph,4,I don't know,Nymph,3/25/15,On a person,,,,Missouri,64116
10206,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/15,On a pet,,,,Pennsylvania,16127
10208,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/15,On a person,,,,Maryland,20770
10219,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/15,On a pet,,,,Texas,77365
10207,N,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,Adult,3/26/15,On a person,,,,Florida,32544
10209,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,3.5,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/26/15,On a pet,,,,California,96001
10266,N,Y,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,2.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/26/15,On a pet,,,,Oregon,97060
10203,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,2.5,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/26/15,On a person,,,,Alabama,35646
10202,N,N,Unknown,Unknown,Unknown,0,American Dog tick (Dermacentor variabilis),Adult,3/26/15,On a pet,,,,California,92078
10213,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/26/15,On a pet,,,,Oregon,97034
10221,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/27/15,On a pet,,,,Pennsylvania,18093
10224,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/27/15,On a pet,,,,Georgia,30725
10223,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,2,Lone Star tick (Amblyomma americanum),Adult,3/27/15,On a pet,,,,Georgia,30725
10246,N,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/27/15,On a person,,,,Georgia,30022
10220,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Male,Adult,0,Blacklegged or Deer tick (Ixodes scapularis),Larva,3/27/15,On a person,,,,New Jersey,7960
10218,N,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,3.5,I don't know,I don't know,3/27/15,On a pet,,,,Florida,32579
10330,Y,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),I don't know,3/27/15,On a person,,,,Alabama,35763
10242,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,1,Brown Dog tick (Rhipicephalus sanguineus),Nymph,3/27/15,On a person,,,,Georgia,30238
10217,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,3/27/15,On a person,,,,Colorado,81052
10216,N,N,Western-Blacklegged tick (Ixodes pacificus),Female,Adult,7,I don't know,I don't know,3/27/15,Loose and wandering,,,,California,92571
10232,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,4,I don't know,Adult,3/28/15,On a pet,,,,Illinois,60482
10241,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,1,Lone Star tick (Amblyomma americanum),Adult,3/28/15,On a person,,,,Tennessee,38372
10301,Y,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,Lone Star tick (Amblyomma americanum),Adult,3/28/15,On a person,,,,Kansas,67050
10275,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,8,American Dog tick (Dermacentor variabilis),Adult,3/28/15,Loose and wandering,,,,Utah,84121
10231,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,3/28/15,On a pet,,,,Washington,99163
10238,N,N,Unknown,Unknown,Unknown,0,I don't know,I don't know,3/28/15,On a pet,,,,Missouri,63368
10245,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/29/15,On a person,,,,Oklahoma,73078
10244,N,Y,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,7,I don't know,Adult,3/29/15,Loose and wandering,,,,Texas,77581
10261,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,5,Brown Dog tick (Rhipicephalus sanguineus),Adult,3/29/15,On a person,,,,Washington,98922
10255,N,N,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,I don't know,3/29/15,On a person,,,,California,95661
10253,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,4,I don't know,I don't know,3/29/15,On a pet,,,,Florida,33414
10243,N,N,Unknown,Unknown,Unknown,0,I don't know,Adult,3/29/15,Loose and wandering,,,,Texas,77381
10247,N,N,Not a tick_unknown,Unknown,Unknown,N/A,I don't know,I don't know,3/29/15,Loose and wandering,,,,Colorado,80645
10268,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,1,American Dog tick (Dermacentor variabilis),Adult,3/30/15,On a pet,,,,Oklahoma,73145
10443,N,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,I don't know,Adult,3/30/15,On a pet,,,,Nebraska,68152
10276,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/30/15,On a person,,,,Virginia,24348
10298,Y,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/30/15,On a person,,,,Wisconsin,53913
10274,Y,Y,Lone Star tick (Amblyomma americanum),Male,Adult,0,Lone Star tick (Amblyomma americanum),Adult,3/30/15,On a person,,,,North Carolina,27613
10302,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/30/15,On a person,,,,Montana,59808
10260,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Female,Adult,0,American Dog tick (Dermacentor variabilis),Adult,3/30/15,On a person,,,,Washington,98922
10304,Y,N,Brown Dog tick (Rhipicephalus sanguineus),Male,Adult,0,I don't know,I don't know,3/30/15,Loose and wandering,,,,Florida,34117
10433,N,N,Lone Star tick (Amblyomma americanum),Male,Adult,0,I don't know,I don't know,3/30/15,On a person,,,,Virginia,20176
10273,N,N,Pacific Coast tick (Dermacentor occidentalis),Female,Adult,1,Western-Blacklegged tick (Ixodes pacificus),Nymph,3/30/15,On a person,,,,Oregon,97355
10285,N,Y,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,3/31/15,On a pet,,,,Rhode Island,2879
10282,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,3,I don't know,Adult,3/31/15,On a person,,,,Florida,34448
10296,N,Y,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),Adult,3/31/15,On a person,,,,Idaho,83864
10288,Y,N,Blacklegged or Deer tick (Ixodes scapularis),Female,Adult,1,Blacklegged or Deer tick (Ixodes scapularis),I don't know,3/31/15,On a person,,,,Wisconsin,53719
10441,N,N,Lone Star tick (Amblyomma americanum),Female,Adult,3,I don't know,I don't know,3/31/15,On a person,,,,Florida,32068
10299,N,N,Rocky Mountain Wood tick (Dermacentor andersoni),Male,Adult,0,I don't know,I don't know,3/31/15,On a person,,,,Montana,59102
10286,N,N,Unknown,Unknown,Unknown,0,I don't know,Larva,3/31/15,On a pet,,,,Florida,32960
10293,Y,Y,American Dog tick (Dermacentor variabilis),Male,Adult,0,American Dog tick (Dermacentor variabilis),Adult,4/1/15,Loose and wandering,,,,Oklahoma,73145
10307,Y,Y,American Dog tick (Dermacentor variabilis),Female,Adult,1,American Dog tick (Dermacentor variabilis),Adult,4/1/15,Loose and wandering,,,,Oklahoma,73145
10297,N,Y,Brown Dog tick (Rhipicephalus sanguineus),Female,Adult,1,I don't know,Adult,4/1/15,Loose and wandering,,,,Florida,33467
10309,N,Y,Lone Star tick (Amblyomma americanum),Female,Adult,1,I don't know,Adult,4/1/15,On a person,,,,Tennessee,37217
10292,N,N,Lone Star tick (Amblyomma americanum),Nymph,Nymph,2,I don't know,I don't know,4/1/15,On a person,,,,Louisiana,70586
10315,N,N,Weevil,Unknown,Unknown,N/A,I don't know,I don't know,4/1/15,On a person,,,,Oregon,97123
